FilmID,Writer,Actors,Plot,Language,Country,Awards,Poster
tt0078771,"François Truffaut, Marie-France Pisier, Jean Aurel","Jean-Pierre Léaud, Claude Jade, Marie-France Pisier","Antoine Doinel is now more than thirty. He divorces from Christine. He is a proofreader, and is in love with Sabine, a record seller. Colette, his teenager love, is now a lawyer. She buys Antoine's first published autobiographical no",French,France,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BYWM0OWIyMzYtMmZkNy00NGU1LTgxZWQtOGE1ZjY0ZTExZTZlXkEyXkFqcGdeQXVyNjI5NTk0MzE@._V1_SX300.jpg
tt0055100,"Stanley Shapiro, Paul Henning","Rock Hudson, Doris Day, Tony Randall","A series of misunderstandings leaves an advertising executive with a campaign for a product which has not yet been invented, while he romances his rival in the guise of its inventor.",English,United States,Nominated for 1 Oscar. 2 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BYzgyODI1YTAtMjFhNi00N2JlLTllNmUtNjIxZGFmZTU5MWUxXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg
tt0052556,"Louise de Vilmorin, Dominique Vivant","Jeanne Moreau, Alain Cuny, Jean-Marc Bory","Saddled with a dull husband and a foolish lover, a woman has an affair with a stranger.",French,France,2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BOGQwN2Y2ZWItMGNiZC00OTUyLTkxNWQtYTRkMjU0NmE4ZjA2XkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX300.jpg
tt0059415,"Milos Forman, Jaroslav Papousek, Ivan Passer","Hana Brejchová, Vladimír Pucholt, Vladimír Mensík","A factory manager in rural Czechoslovakia bargains with the army to send men to the area, to boost the morale of his young female workers, deprived of male company since the local boys have been conscripted. The army sends reservists",Czech,Czechoslovakia,Nominated for 1 Oscar. 2 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BYTdjNWMyNDUtMDgyYi00ZDZlLWJkMjItY2I4ODVhZTUzM2NkXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg
tt0066017,"Don Devlin, J.M. Ryan","George Segal, Eva Marie Saint, Sterling Hayden","In this romantic comedy/drama, George Segal stars as a freelance artist who's attempting to revitalize his career just as his marriage to Eva Marie Saint begins to fall apart. Co-starring David Doyle, Sterling Hayden and Kennan Wynn.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BNDRjMmFiYWMtMWNlMy00NTc0LTljOWQtNWQ2MzM3YzJjZWNiXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
tt0049456,"Norman Corwin, Irving Stone","Kirk Douglas, Anthony Quinn, James Donald",The life of brilliant but tortured artist Vincent van Gogh.,English,United States,Won 1 Oscar. 4 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BNGVlMzFiNGQtM2I1Ny00NzZiLWJmMjMtMmY4NzNlMDBkMTc5XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
tt0022100,"Thea von Harbou, Fritz Lang, Egon Jacobsohn","Peter Lorre, Ellen Widmann, Inge Landgut","When the police in a German city are unable to catch a child-murderer, other criminals join in the manhunt.",German,Germany,2 wins,https://m.media-amazon.com/images/M/MV5BODA4ODk3OTEzMF5BMl5BanBnXkFtZTgwMTQ2ODMwMzE@._V1_SX300.jpg
tt0079501,"James McCausland, George Miller, Byron Kennedy","Mel Gibson, Joanne Samuel, Hugh Keays-Byrne","In a self-destructing world, a vengeful Australian policeman sets out to stop a violent motorcycle gang.",English,Australia,5 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BMTM4Mjg5ODEzMV5BMl5BanBnXkFtZTcwMDc3NDk0NA@@._V1_SX300.jpg
tt0110428,Alan Bennett,"Nigel Hawthorne, Helen Mirren, Rupert Graves","When King George III goes mad, his Lieutenants try to adjust the rules to run the country without his participation.",English,"United Kingdom, United States",Won 1 Oscar. 16 wins & 20 nominations total,https://m.media-amazon.com/images/M/MV5BMTNiNzk1YjMtODViOC00MjUyLWI3MmMtZjhkMjlkYTM0NjU2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
tt0073822,"Emanuel Schikaneder (libretto), Ingmar Bergman (screenplay), Alf Henrikson (Swedish translation)","Josef Köstlinger, Irma Urrila, Håkan Hagegård, Elisabeth Erikson","A production of Wolfgang Amadeus Mozart's opera ""The Magic Flute"" is presented, this film which blurs the lines of it as a stage production - not only with aspects of the theater stage ...",Swedish,Sweden,Nominated for 1 Oscar. Another 3 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTU1Njc4MDI3Nl5BMl5BanBnXkFtZTgwNDg1Njg1NzM@._V1_SX300.jpg
tt0035019,"Charles Brackett, Billy Wilder, Edward Childs Carpenter","Ginger Rogers, Ray Milland, Rita Johnson","A frustrated city girl disguises herself as a youngster in order to get a cheaper train ticket home. But little ""Sue Sue"" finds herself in a whole heap of grown-up trouble when she hides out in a compartment with a handsome Major.",English,United States,3 wins,https://m.media-amazon.com/images/M/MV5BMjgyNjM5NzYtZDEyYS00ODE4LTk1MjUtYmI0ZGE1ZGZiN2RjXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg
tt0033868,"George Bernard Shaw, Marjorie Deans, Anatole de Grunwald","Wendy Hiller, Rex Harrison, Robert Morley","A young and idealistic woman, who has adopted the Salvation Army and whose father is an armament industrialist, will save more souls directing her father's business. A comedy with social commentary.",English,United Kingdom,1 nomination,https://m.media-amazon.com/images/M/MV5BMGQzYjBhNDQtMWFhZi00NTFmLTk5NWQtOWUwNDZlZDBlYzFmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0029192,"Viña Delmar, Josephine Lawrence, Helen Leary","Victor Moore, Beulah Bondi, Fay Bainter",An elderly couple are forced to live hundreds of miles apart when they lose their house and none of their five children will take both parents in.,English,United States,3 wins,https://m.media-amazon.com/images/M/MV5BNjI0NDUwNTQ0NV5BMl5BanBnXkFtZTgwNzIwOTkzNDE@._V1_SX300.jpg
tt0104797,"Alex Haley, Malcolm X, Arnold Perl","Denzel Washington, Angela Bassett, Delroy Lindo","Biographical epic of the controversial and influential Black Nationalist leader, from his early life and career as a small-time gangster, to his ministry as a member of the Nation of Islam.","Arabic, English","United States, Japan",Nominated for 2 Oscars. 19 wins & 24 nominations total,https://m.media-amazon.com/images/M/MV5BZDkzOTFmMTUtMmI2OS00MDE4LTg5YTUtODMwNDMzNmI5OGYwL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0033870,"John Huston, Dashiell Hammett","Humphrey Bogart, Mary Astor, Gladys George","San Francisco private detective Sam Spade takes on a case that involves him with three eccentric criminals, a gorgeous liar, and their quest for a priceless statuette, with the stakes rising after his partner is murdered.",English,United States,Nominated for 3 Oscars. 5 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BZjIwNGM1ZTUtOThjYS00NDdiLTk2ZDYtNGY5YjJkNzliM2JjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
tt0060665,Robert Bolt,"Paul Scofield, Wendy Hiller, Robert Shaw","The story of Sir Thomas More, who stood up to King Henry VIII when the King rejected the Roman Catholic Church to obtain a divorce and remarry.","English, Latin, Spanish, French",United Kingdom,Won 6 Oscars. 33 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BMTRjOTA1NzctNzFmMy00ZjcwLWExYjgtYWQyZDM5ZWY1Y2JlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
tt0033873,"Geoffrey Household, Dudley Nichols, Lamar Trotti","Walter Pidgeon, Joan Bennett, George Sanders","British hunter Thorndike vacationing in Bavaria has Hitler in his gun sight. He is captured, beaten, left for dead, and escapes back to London where he is hounded by German agents and aided by a young woman.","English, German",United States,1 win,https://m.media-amazon.com/images/M/MV5BN2E5MjkzZDItZDRlOC00MjFhLWFiN2MtZTE5MWMzZGM3MDEyXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0033874,"Julius J. Epstein, Philip G. Epstein, George S. Kaufman","Bette Davis, Ann Sheridan, Monty Woolley",An acerbic critic wreaks havoc when a hip injury forces him to move in with a Midwestern family.,"English, French",United States,1 nomination,https://m.media-amazon.com/images/M/MV5BYmMyMTQ2YmItY2YzNi00Y2U0LTljNmQtNWU5NGViMGUyM2NmXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg
tt0076155,"Michel Fermaud, Suzanne Schiffman, François Truffaut","Charles Denner, Brigitte Fossey, Nelly Borgeaud","Bertrand Morane's burial is attended by all the women the forty-year-old engineer loved. We then flash back to Bertrand's life and love affairs, told by himself while writing an autobiographical novel. A film about romantic relations","French, English",France,1 win & 4 nominations,https://m.media-amazon.com/images/M/MV5BMWIyM2ZiNDctOTJiYy00MzgyLTk2YzMtMzU2Y2Q5YjVkYjNkXkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_SX300.jpg
tt0243133,"Joel Coen, Ethan Coen","Billy Bob Thornton, Frances McDormand, Michael Badalucco","A laconic, chain-smoking barber blackmails his wife's boss and lover for money to invest in dry cleaning, but his plan goes terribly wrong.","English, Italian, French","United States, United Kingdom",Nominated for 1 Oscar. 25 wins & 43 nominations total,https://m.media-amazon.com/images/M/MV5BYjEwMGZkYTgtMTA5Ny00OWFhLTgzMWItYjhhMWUxYTIxNDgwXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX300.jpg
tt0048347,"Walter Newman, Lewis Meltzer, Nelson Algren","Frank Sinatra, Kim Novak, Eleanor Parker",A junkie must face his true self to kick his drug addiction.,English,United States,Nominated for 3 Oscars. 2 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BNGJiMzc0M2ItMjEwYy00NmQ0LWFkZmQtZDFlYThlNDMwZDgwXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg
tt0056218,"Richard Condon, George Axelrod, John Frankenheimer","Frank Sinatra, Laurence Harvey, Janet Leigh",An American POW in the Korean War is brainwashed as an unwitting assassin for an international Communist conspiracy.,"English, Spanish",United States,Nominated for 2 Oscars. 5 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BOTY0ZTA1ZjUtN2MyNi00ZGRmLWExYmMtOTkyNzI1NGQ2Y2RlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0079522,"Woody Allen, Marshall Brickman","Woody Allen, Diane Keaton, Mariel Hemingway",The life of a divorced television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.,English,United States,Nominated for 2 Oscars. 15 wins & 24 nominations total,https://m.media-amazon.com/images/M/MV5BMzdmY2I3MmEtOGFiZi00MTg1LWIxY2QtNWUwM2NmNWNlY2U5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
tt0091480,"Claude Berri, Gérard Brach, Marcel Pagnol","Yves Montand, Emmanuelle Béart, Daniel Auteuil",A beautiful but shy shepherdess plots vengeance on the men whose greedy conspiracy to acquire her father's land caused his death years earlier.,French,"Switzerland, Italy, France",Nominated for 1 BAFTA Film Award4 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BNzA0OTJjMDItNmEwMC00ZDEzLWEwNmMtMmE2M2Q5YWIwOGE4XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
tt0058335,"Eduardo De Filippo, Renato Castellani, Tonino Guerra","Sophia Loren, Marcello Mastroianni, Aldo Puglisi","The rich man Domenico and Filumena, a penniless prostitute, share great part of their lives in the immediate post WWII Italy.",Italian,"Italy, France",Nominated for 2 Oscars. 7 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BZGU0NGVlM2UtM2NjYy00MjMzLWJkYmItNTJjOWVhMzU1YzA3XkEyXkFqcGdeQXVyMzIzNDU1NTY@._V1_SX300.jpg
tt0095593,"Barry Strugatz, Mark R. Burns","Michelle Pfeiffer, Alec Baldwin, Paul Lazar","A mobster's wife hates her lifestyle, but gets a chance to change it when her husband is killed - if the Long Island mob and the FBI let her.",English,United States,Nominated for 1 Oscar. 6 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BYzY3ZWJmZjctY2U1Ni00NmRjLWI5YjQtMzk2ZTlhYjU0N2FhXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg
tt0044888,"Ruth Gordon, Garson Kanin","Judy Holliday, Aldo Ray, Madge Kennedy",Florence and Chet Keefer have had a troublesome marriage. Whilst in the middle of a divorce hearing the judge encourages them to remember the good times they have had hoping that the marriage can be saved.,English,United States,Nominated for 1 BAFTA Film Award2 nominations total,https://m.media-amazon.com/images/M/MV5BMWQ5ZGMzZjYtNGIyYy00NmI1LThjODUtYjNmNGEyZWI1ZjkyXkEyXkFqcGdeQXVyMTI3NTQ3MDQ2._V1_SX300.jpg
tt0048356,Paddy Chayefsky,"Ernest Borgnine, Betsy Blair, Esther Minciotti",A middle-aged butcher and a school teacher who have given up on the idea of love meet at a dance and fall for each other.,"English, German, Italian",United States,Won 4 Oscars. 19 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BMDhjZjAzZTktMTY0MC00ZTVhLWE4NDQtZjIyN2JiYjZlMjU0XkEyXkFqcGdeQXVyMTg2NTc4MzA@._V1_SX300.jpg
tt0058331,"Bill Walsh, Don DaGradi, P.L. Travers","Julie Andrews, Dick Van Dyke, David Tomlinson","In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father.",English,United States,Won 5 Oscars. 22 wins & 17 nominations total,https://m.media-amazon.com/images/M/MV5BNmJkODczNjItNDI5Yy00MGI1LTkyOWItZDNmNjM4ZGI1ZDVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
tt0066026,"Richard Hooker, Ring Lardner Jr.","Donald Sutherland, Elliott Gould, Tom Skerritt",The staff of a Korean War field hospital use humor and high jinks to keep their sanity in the face of the horror of war.,"English, Japanese, Korean",United States,Won 1 Oscar. 14 wins & 24 nominations total,https://m.media-amazon.com/images/M/MV5BMjNjM2NlN2MtOWYyOS00NmY5LThhYjMtMDc1Y2U4OTU4MDNjXkEyXkFqcGdeQXVyMjMwNDgzNjc@._V1_SX300.jpg
tt0098532,Aki Kaurismäki,"Kati Outinen, Elina Salo, Esko Nikkari","A woman's terribly dull life is upended by a one-night stand pregnancy, causing her to seek retribution.",Finnish,"Finland, Sweden",6 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BMmM1ZTZhNDUtYzBkNi00YzQ0LWEyZjItM2M5OTI2ZTU0MDlkXkEyXkFqcGdeQXVyMjI0MjMwMzQ@._V1_SX300.jpg
tt0027951,"Claude Anet, Irma von Cube, Joseph Kessel","Charles Boyer, Danielle Darrieux, Marthe Régnier","Rudolf, Crown Prince of Austria, is fettered on all sides. He's bored; his father, the emperor, is domineering; his politics are more liberal than his father's, but he knows his views carry no weight. He agrees to marry a princess to",French,France,3 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BNzI4ZmQzN2YtY2RkOS00NDhlLWIwYjAtOTQ2MjZjYzA0NjEyXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg
tt0067411,"Edmund Naughton, Robert Altman, Brian McKay","Warren Beatty, Julie Christie, Rene Auberjonois","A gambler and a prostitute become business partners in a remote Old West mining town, and their enterprise thrives until a large corporation arrives on the scene.","English, Cantonese",United States,Nominated for 1 Oscar. 1 win & 4 nominations total,https://m.media-amazon.com/images/M/MV5BMmMxMTk0MmMtY2I0YS00NjcwLTk2NjYtOWFlOTA0M2EzNjgxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0070379,"Martin Scorsese, Mardik Martin","Robert De Niro, Harvey Keitel, David Proval",A small-time hood tries to keep the peace between his friend Johnny and Johnny's creditors.,"English, Italian, German",United States,5 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BMWNmNGY3ZGMtYWQ3OC00Zjg4LWFiN2EtZjM2MDI1YzRiNjg3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0037059,"Irving Brecher, Fred F. Finklehoffe, Sally Benson","Judy Garland, Margaret O'Brien, Mary Astor",Young love and childish fears highlight a year in the life of a turn-of-the-century family.,English,United States,Won 1 Oscar. 7 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BMzkwNzE4MjEtZDcxNi00YmE5LWFmZmQtZGY1N2I2MDBkMmEzXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg
tt0081150,Bo Goldman,"Paul Le Mat, Jason Robards, Elizabeth Cheshire","The story of hard-luck Melvin E. Dummar, who claimed to have received a will naming him an heir to the fortune of Howard Hughes.",English,United States,Won 2 Oscars. 17 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BNmE2ZDU4ZGYtOTA2Ni00YjdkLWE4MTctZDNlNDhhMTAyMTgzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0063291,"Edmundo Desnoes, Tomás Gutiérrez Alea","Sergio Corrieri, Daisy Granados, Eslinda Núñez",A Cuban man cycles through his opinions and memories as the threat of foreign invasion intensifies and the rest of his family moves to Miami.,"Spanish, English",Cuba,2 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BZjZlYWU1YjQtNzE1OS00NDQ2LWJkYmEtMThkMGU4ZWFlYWFiXkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_SX300.jpg
tt0074891,Marcel Ophüls,"Yehudi Menuhin, Noël Favrelières, Anthony Herbert","Explores the subject of atrocities during wartime, especially during World War II and the Vietnam War.","English, German, French","United States, United Kingdom",1 win & 3 nominations,https://m.media-amazon.com/images/M/MV5BNmMwNmUyODktMWMzNy00Mzk2LTgyNmUtMjE2YjFhN2MzMjg2XkEyXkFqcGdeQXVyMzAxNDI3ODU@._V1_SX300.jpg
tt0042727,Carl Foreman,"Marlon Brando, Teresa Wright, Everett Sloane",A paralyzed war vet tries to adjust to the world without the use of his limbs.,"English, Spanish",United States,Nominated for 1 Oscar. 4 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BNGM1NDI3MGUtMWMxYS00OTQ4LWFiNWMtMTgxY2E4MTUzYTQ4XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
tt0092068,Bertrand Blier,"Gérard Depardieu, Michel Blanc, Miou-Miou",A bisexual petty criminal named Bob encounters a married couple arguing in a bar. Bob breaks up the fight and proceeds to seduce first the wife and then the husband. Then Bob teaches the couple how to be burglars and they join him in,French,France,2 wins & 9 nominations,https://m.media-amazon.com/images/M/MV5BOTViY2RiNGMtNDc4Mi00M2NjLTg3ZjctNDE1MWNjZGRiMTI2XkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX300.jpg
tt0100142,Whit Stillman,"Carolyn Farina, Edward Clements, Chris Eigeman","A group of young upper-class Manhattanites are blithely passing through the gala debutante season, when an unusual outsider joins them and stirs them up.",English,"United States, Spain",Nominated for 1 Oscar. 6 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BMjU4N2JiYjctNDQyOC00ZDZjLTlhMGYtOGJkMmYwYTM3NjcwXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg
tt0031647,"Charles Brackett, Billy Wilder, Edwin Justus Mayer","Claudette Colbert, Don Ameche, John Barrymore","A chorus girl stranded in Paris is set up by a millionaire to break up his wife's affair with another man, while being romantically pursued by a cab driver.","English, French",United States,1 win,https://m.media-amazon.com/images/M/MV5BNzNiYmUzZDAtNmMwMy00ZGNmLWIzODMtMWRiZTJjYWVmN2I0XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg
tt0064665,"Waldo Salt, James Leo Herlihy","Dustin Hoffman, Jon Voight, Sylvia Miles","A naive hustler travels from Texas to New York City to seek personal fortune, finding a new friend in the process.","English, Italian",United States,Won 3 Oscars. 28 wins & 16 nominations total,https://m.media-amazon.com/images/M/MV5BNTgwZmIzMmYtZjE3Yy00NzgzLTgxNmUtNjlmZDlkMzlhOTJkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
tt0067433,John Cassavetes,"Gena Rowlands, Seymour Cassel, Val Avery",A museum curator falls in love with a crazy parking attendant.,English,United States,2 nominations,https://m.media-amazon.com/images/M/MV5BYjUxNTg5OWUtNDVlOS00M2EyLTlhZmMtNDAyOGQ1OGViZTEzXkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_SX300.jpg
tt0037077,Preston Sturges,"Eddie Bracken, Betty Hutton, Diana Lynn","After an all-night send-off party for the troops, a small-town girl with an awkward boyfriend wakes up to find herself married and pregnant, but with no memory of her husband's identity.",English,United States,Nominated for 1 Oscar. 3 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BODc4MDNhMzQtY2EwOC00YjdkLTg4MDktMmU1NTFmNTZmMTNhXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg
tt0039628,"George Seaton, Valentine Davies","Edmund Gwenn, Maureen O'Hara, John Payne","After a divorced New York mother hires a nice old man to play Santa Claus at Macy's, she is startled by his claim to be the genuine article. When his sanity is questioned, a lawyer defends him in court by arguing that he's not mistak","English, Dutch",United States,Won 3 Oscars. 8 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BNjRkOGEwYTUtY2E5Yy00ODg4LTk2ZWItY2IyMzUxOGVhMTM1XkEyXkFqcGdeQXVyNDk0MDg4NDk@._V1_SX300.jpg
tt0056241,"William Gibson, Helen Keller","Anne Bancroft, Patty Duke, Victor Jory",The story of Anne Sullivan's struggle to teach the blind and deaf Helen Keller how to communicate.,"English, American Sign",United States,Won 2 Oscars. 11 wins & 12 nominations total,https://m.media-amazon.com/images/M/MV5BMTQzODc4MTE1MF5BMl5BanBnXkFtZTcwMjYyODI1NA@@._V1_SX300.jpg
tt0026725,"Victor Hugo, W.P. Lipscomb","Fredric March, Charles Laughton, Cedric Hardwicke",In early 19th Century France an ex-convict who failed to report to parole is relentlessly pursued over a 20 year period by an obsessive policeman.,English,United States,Nominated for 4 Oscars. 1 win & 4 nominations total,https://m.media-amazon.com/images/M/MV5BMDMyMzdjN2QtNDE3OC00M2RmLWI1YTgtNDgxZjA0NDk4ZTY4XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg
tt0055184,Arthur Miller,"Clark Gable, Marilyn Monroe, Montgomery Clift",A divorcée falls for an over-the-hill cowboy who is struggling to maintain his romantically independent lifestyle.,English,United States,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BZWRkMDIxNTQtYzVkZi00NjBjLWIzYzYtYzQ1Y2U3OTA1NjIyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_SX300.jpg
tt0084335,"Costa-Gavras, Donald E. Stewart, Thomas Hauser","Jack Lemmon, Sissy Spacek, Melanie Mayron","When an idealistic American writer disappears during the Chilean coup d'état in September 1973, his wife and father try to find him.","English, Spanish, French","United States, Mexico",Won 1 Oscar. 12 wins & 21 nominations total,https://m.media-amazon.com/images/M/MV5BMGJmOGZiN2YtYWI2MS00ZGQzLWEwMmQtZTdiYjFjOWFiZDg4XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg
tt0100200,"Evan S. Connell, Ruth Prawer Jhabvala","Paul Newman, Joanne Woodward, Saundra McClain","Set during World War II, an upper-class family begins to fall apart due to the conservative nature of the patriarch and the progressive values of his children.","English, French","United Kingdom, United States, Canada",Nominated for 1 Oscar. 6 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BOGZmNDVjODAtODYxYS00YzRlLWE4MTUtMzdjODQ5N2ExZjQ3XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
tt0027996,"Robert Riskin, Clarence Budington Kelland","Gary Cooper, Jean Arthur, George Bancroft",A unassuming greeting card poet from a small town in Vermont heads to New York City upon inheriting a massive fortune and is immediately hounded by those who wish to take advantage of him.,English,United States,Won 1 Oscar. 5 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BNzdiMDVkNmMtNDI0Ny00MTQ5LWEwNjAtODQxOGNjOTZmMGVmL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
tt0046487,"Jacques Tati, Henri Marquet, Pierre Aubert","Jacques Tati, Nathalie Pascaud, Micheline Rolla","Monsieur Hulot comes to a beachside hotel for a vacation and accidentally, but good-naturedly, causes havoc.","French, English, German",France,Nominated for 1 Oscar. 2 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BMmExNjMxOTYtNTU0Mi00ODYwLWJmYjAtZjg5NjAxYTVhYWU0XkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_SX300.jpg
tt0048380,"Frank S. Nugent, Joshua Logan, Thomas Heggen","Henry Fonda, James Cagney, William Powell","In the waning days of World War II, the cargo officer of a Navy supply ship chafes at its role far from the action in the Pacific's backwater areas, his frustration rising when its captain denies the crew liberty over petty irritatio",English,United States,Won 1 Oscar. 4 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BODc0ZGUzNDQtNzRmOC00MjVkLWE4MjgtMDYwNGJiZDI1YzNjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0031679,"Sidney Buchman, Lewis R. Foster, Myles Connolly","James Stewart, Jean Arthur, Claude Rains","A naive youth leader is appointed to fill a vacancy in the U.S. Senate. His idealistic plans promptly collide with corruption at home and subterfuge from his hero in Washington, but he tries to forge ahead despite attacks on his char",English,United States,Won 1 Oscar. 6 wins & 16 nominations total,https://m.media-amazon.com/images/M/MV5BZTYwYjYxYzgtMDE1Ni00NzU4LWJlMTEtODQ5YmJmMGJhZjI5L2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
tt0035093,"Arthur Wimperis, George Froeschel, James Hilton","Greer Garson, Walter Pidgeon, Teresa Wright",A British family struggles to survive the first months of World War II.,"English, German",United States,Won 6 Oscars. 10 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BY2UxNjcwYmQtODc1NC00ZjQ1LTk4NDctZTE0NjhlMjNlOTEyXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0081176,"Jean Gruault, Henri Laborit","Gérard Depardieu, Nicole Garcia, Roger Pierre",The intersecting stories of three people who face difficult choices in life-changing situations are used to illustrate the theories espoused by Henri Laborit about human behavior and the relationship between the self and society.,French,France,Nominated for 1 Oscar. 11 wins & 12 nominations total,https://m.media-amazon.com/images/M/MV5BOTM2MjNjZjYtMGQ5NC00YTRmLTliNDUtYzAwNDIxY2VlOTRhXkEyXkFqcGdeQXVyMTYzMTY1MjQ@._V1_SX300.jpg
tt0091538,"Neil Jordan, David Leland","Bob Hoskins, Cathy Tyson, Michael Caine",A man recently released from prison manages to get a job driving a call girl from customer to customer.,English,United Kingdom,Nominated for 1 Oscar. 14 wins & 14 nominations total,https://m.media-amazon.com/images/M/MV5BODQyNTczZmEtYWIyMC00NGFjLTgwNTktM2JlNjZmZTVmNGFiXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg
